customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,contract,payment_method,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn
CUST00818,Female,1,Yes,No,38,Yes,No,One year,Credit card,No,Yes,Yes,Yes,49.99,1910.17,0
CUST00819,Male,0,No,No,40,No,No,Month-to-month,Credit card,No,No,No internet service,No,20.1,784.61,0
CUST00820,Male,0,No,No,18,Yes,DSL,One year,Credit card,No,No,No,No,58.84,994.01,0
CUST00821,Female,1,Yes,No,13,Yes,Fiber optic,One year,Electronic check,No,No,No,Yes,65.47,861.91,0
CUST00822,Male,0,No,Yes,55,Yes,DSL,Month-to-month,Mailed check,No internet service,No,No,Yes,53.03,3116.65,0
CUST00823,Female,0,Yes,No,2,Yes,DSL,Month-to-month,Electronic check,No internet service,No internet service,No,No,52.35,96.96,0
CUST00824,Male,1,Yes,No,15,Yes,No,One year,Credit card,Yes,Yes,No,Yes,39.29,565.27,0
CUST00825,Male,0,No,No,72,Yes,No,One year,Mailed check,No,Yes,No internet service,Yes,21.69,1830.32,0
CUST00826,Female,0,Yes,No,25,Yes,DSL,Two year,Bank transfer,No,No,No,Yes,56.35,1409.26,0
CUST00827,Male,1,No,Yes,6,Yes,No,Month-to-month,Electronic check,No,No internet service,No,Yes,28.28,151.24,0
CUST00828,Male,0,Yes,No,36,Yes,Fiber optic,Two year,Bank transfer,Yes,No,No internet service,Yes,79.28,2701.58,0
CUST00829,Male,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,Yes,No,No,83.52,1471.06,0
CUST00830,Female,0,Yes,No,5,Yes,No,Month-to-month,Credit card,No internet service,No,No internet service,No,24.42,122.91,0
CUST00831,Female,0,No,No,31,No,Fiber optic,One year,Electronic check,No,No,No internet service,Yes,67.45,2094.17,1
CUST00832,Female,0,No,No,28,Yes,No,Month-to-month,Credit card,No internet service,No,No,Yes,32.4,848.64,0
CUST00833,Female,0,No,No,27,Yes,DSL,Month-to-month,Electronic check,No,No internet service,No,No,52.06,1560.16,0
CUST00834,Female,0,No,Yes,38,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,65.18,2442.06,1
CUST00835,Male,0,No,No,9,Yes,DSL,Two year,Bank transfer,No internet service,No,Yes,No,77.82,664.03,0
CUST00836,Male,0,No,No,34,Yes,No,Two year,Mailed check,No,No,No,Yes,27.88,847.93,0
CUST00837,Male,0,No,No,30,Yes,DSL,Two year,Electronic check,No,No,Yes,No,70.16,1930.87,0
CUST00838,Female,0,No,Yes,54,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,76.79,3702.05,0
CUST00839,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,79.24,1072.37,1
CUST00840,Male,0,No,No,61,Yes,DSL,Two year,Bank transfer,Yes,No,No internet service,No,47.5,2660.06,0
CUST00841,Female,0,Yes,No,46,Yes,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,69.01,3285.18,0
CUST00842,Male,1,No,No,24,Yes,DSL,Month-to-month,Electronic check,No,No,No,No,58.85,1326.37,0
CUST00843,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,73.13,2051.15,0
CUST00844,Female,0,Yes,No,2,Yes,DSL,One year,Electronic check,No,Yes,No,Yes,58.29,118.26,0
CUST00845,Female,1,Yes,No,26,Yes,Fiber optic,One year,Electronic check,Yes,Yes,Yes,No,87.63,2335.76,0
CUST00846,Female,0,No,Yes,44,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,Yes,No,No,69.14,3172.28,0
CUST00847,Female,0,Yes,No,21,No,No,Month-to-month,Electronic check,No,Yes,No,Yes,31.85,748.8,0
CUST00848,Female,0,Yes,No,54,Yes,No,One year,Credit card,No,Yes,No,Yes,30.89,1535.57,0
CUST00849,Male,0,Yes,Yes,37,Yes,DSL,One year,Bank transfer,No internet service,Yes,No,Yes,66.05,2539.7,0
CUST00850,Male,0,Yes,Yes,72,Yes,No,Month-to-month,Mailed check,No internet service,Yes,Yes,Yes,44.22,3208.89,0
CUST00851,Male,0,No,No,15,Yes,No,Month-to-month,Credit card,Yes,No internet service,No,Yes,29.98,474.18,0
CUST00852,Male,0,No,Yes,41,Yes,Fiber optic,Two year,Bank transfer,No,No,No internet service,Yes,66.31,2685.42,0
CUST00853,Male,0,No,No,8,Yes,Fiber optic,One year,Bank transfer,No,No,Yes,Yes,86.96,739.04,1
CUST00854,Female,1,No,Yes,23,Yes,DSL,One year,Electronic check,No,No,Yes,No,65.25,1335.05,0
CUST00855,Female,0,No,Yes,38,Yes,Fiber optic,One year,Bank transfer,No,No,No internet service,No,86.03,2973.93,0
CUST00856,Male,0,Yes,Yes,43,Yes,Fiber optic,Two year,Electronic check,Yes,Yes,Yes,No,83.32,3368.35,0
CUST00857,Female,0,No,No,20,Yes,DSL,Month-to-month,Mailed check,No,No,No,Yes,46.11,898.93,0
CUST00858,Female,1,Yes,No,58,Yes,DSL,Month-to-month,Electronic check,No,No,No,Yes,65.67,3745.04,0
CUST00859,Male,0,Yes,No,67,Yes,DSL,Month-to-month,Mailed check,No,No,No,Yes,62.4,3880.61,0
CUST00860,Male,0,No,Yes,15,Yes,Fiber optic,Two year,Bank transfer,Yes,Yes,No,Yes,89.61,1224.04,1
CUST00861,Male,0,No,No,23,Yes,DSL,Month-to-month,Electronic check,No internet service,No,No,Yes,61.48,1320.9,0
CUST00862,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No internet service,Yes,98.72,1868.54,1
CUST00863,Female,0,No,No,18,No,No,Month-to-month,Credit card,No,Yes,No,No,31.49,544.05,0
CUST00864,Male,0,Yes,No,64,Yes,DSL,One year,Electronic check,No,No,No,No,67.37,4207.82,0
CUST00865,Male,0,Yes,No,63,Yes,DSL,One year,Electronic check,Yes,Yes,No internet service,Yes,62.8,3999.42,0
CUST00866,Male,1,Yes,No,22,Yes,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,70.93,1547.48,0
CUST00867,Male,0,Yes,No,41,No,Fiber optic,Month-to-month,Credit card,No,Yes,No internet service,No,85.42,3871.84,1
CUST00868,Male,0,No,No,54,Yes,No,One year,Bank transfer,Yes,No,No internet service,No,31.66,1772.67,0
CUST00869,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No internet service,Yes,78.21,2581.84,0
CUST00870,Female,0,No,No,21,Yes,No,One year,Credit card,Yes,No internet service,Yes,No,18.0,380.09,0
CUST00871,Female,0,Yes,No,15,Yes,No,Month-to-month,Bank transfer,No,No,No,Yes,24.45,373.17,0
CUST00872,Female,0,No,Yes,44,Yes,DSL,Two year,Credit card,No,No internet service,No internet service,No,54.4,2308.74,0
CUST00873,Female,0,No,No,8,No,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,No,76.98,607.82,0
CUST00874,Female,0,No,No,21,Yes,Fiber optic,One year,Credit card,Yes,No,No,Yes,69.73,1632.01,1
CUST00875,Male,0,Yes,Yes,19,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,No,Yes,Yes,87.82,1627.03,0
CUST00876,Male,0,No,No,8,Yes,DSL,Month-to-month,Electronic check,No,No,Yes,No,68.62,486.8,1
CUST00877,Male,0,No,No,25,Yes,Fiber optic,One year,Electronic check,No,No,No internet service,No,67.94,1747.38,0
CUST00878,Male,0,Yes,No,23,Yes,Fiber optic,One year,Electronic check,No,No internet service,No internet service,No,60.25,1442.93,0
CUST00879,Male,0,Yes,No,12,Yes,Fiber optic,Two year,Mailed check,Yes,No,Yes,Yes,92.26,1096.95,0
CUST00880,Male,0,Yes,No,62,Yes,DSL,One year,Credit card,No internet service,No,Yes,No,61.82,3252.23,0
CUST00881,Female,0,Yes,No,44,Yes,DSL,One year,Bank transfer,Yes,No,No,No,57.95,2728.45,0
CUST00882,Male,0,Yes,No,27,Yes,Fiber optic,Two year,Bank transfer,No internet service,Yes,Yes,No,105.11,2826.88,1
CUST00883,Female,1,Yes,Yes,49,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,67.04,3147.92,0
CUST00884,Female,1,Yes,No,57,Yes,Fiber optic,Two year,Credit card,Yes,No,No,Yes,69.79,4229.3,0
CUST00885,Male,0,No,No,64,Yes,DSL,Month-to-month,Bank transfer,No,Yes,No,Yes,68.86,3694.31,0
CUST00886,Male,0,Yes,No,15,Yes,DSL,Month-to-month,Electronic check,No internet service,Yes,No,Yes,54.15,802.37,0
CUST00887,Female,0,Yes,Yes,49,Yes,Fiber optic,Two year,Mailed check,No,No internet service,Yes,Yes,66.23,3057.51,0
CUST00888,Female,0,No,Yes,23,Yes,Fiber optic,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,84.15,2098.9,0
CUST00889,Female,0,Yes,No,31,Yes,DSL,Month-to-month,Electronic check,No internet service,No,No internet service,No,55.42,1712.87,0
CUST00890,Female,1,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,No,89.07,1310.36,1
CUST00891,Female,1,Yes,No,26,Yes,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,72.18,1988.67,0
CUST00892,Male,0,Yes,No,49,Yes,Fiber optic,One year,Electronic check,Yes,Yes,No,No,83.47,3304.2,0
CUST00893,Male,0,Yes,No,72,Yes,DSL,Month-to-month,Electronic check,No internet service,No,Yes,No,49.75,3637.71,0
CUST00894,Male,0,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,Yes,79.44,1699.83,0
CUST00895,Male,0,Yes,No,12,Yes,No,Month-to-month,Mailed check,Yes,Yes,No internet service,Yes,35.88,408.01,0
CUST00896,Male,1,No,No,72,Yes,Fiber optic,Month-to-month,Credit card,No internet service,Yes,Yes,No,90.63,6284.92,0
CUST00897,Male,0,No,No,15,No,DSL,Month-to-month,Electronic check,No,Yes,No,No,65.7,1028.57,0
CUST00898,Female,1,Yes,No,5,Yes,DSL,Month-to-month,Credit card,No,No,Yes,No,61.72,350.03,1
CUST00899,Female,0,Yes,No,17,Yes,DSL,Two year,Bank transfer,No,Yes,No,Yes,65.47,952.09,0
CUST00900,Male,0,Yes,No,2,Yes,No,One year,Credit card,No,No,No,No,34.87,70.52,0
CUST00901,Female,0,No,No,55,Yes,No,Month-to-month,Mailed check,No,No,No internet service,Yes,20.2,1260.07,0
CUST00902,Female,0,No,No,14,Yes,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,82.82,1089.79,0
CUST00903,Female,0,Yes,No,10,Yes,No,Month-to-month,Mailed check,No,Yes,No internet service,Yes,42.1,393.87,0
CUST00904,Male,0,Yes,No,29,Yes,DSL,Month-to-month,Mailed check,No,No,No internet service,Yes,45.11,1303.63,0
CUST00905,Female,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,70.97,5304.11,0
CUST00906,Male,1,No,No,37,Yes,Fiber optic,Two year,Electronic check,Yes,No,No,No,64.18,2436.48,0
CUST00907,Female,0,No,No,8,Yes,Fiber optic,One year,Electronic check,No,No internet service,Yes,Yes,67.99,519.38,0
CUST00908,Female,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,86.34,5742.92,0
CUST00909,Female,0,No,Yes,34,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No,Yes,75.79,2762.73,0
CUST00910,Female,0,Yes,Yes,51,Yes,DSL,One year,Bank transfer,No internet service,No,Yes,Yes,69.11,3263.01,0
CUST00911,Male,0,No,No,7,Yes,No,Two year,Electronic check,No internet service,Yes,No,Yes,24.32,144.0,1
CUST00912,Female,0,No,No,72,Yes,DSL,Month-to-month,Mailed check,No internet service,No,No,Yes,60.68,3837.09,0
CUST00913,Female,0,Yes,No,20,Yes,DSL,Two year,Electronic check,No internet service,No,No,Yes,48.52,911.86,0
CUST00914,Male,0,Yes,No,6,Yes,No,Month-to-month,Mailed check,No,No,No internet service,Yes,25.62,166.71,0
CUST00915,Male,1,No,No,31,Yes,Fiber optic,One year,Credit card,No,No,No,Yes,66.71,1854.62,0
CUST00916,Female,0,Yes,No,51,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,88.41,4899.09,0
CUST00917,Male,1,No,No,41,Yes,DSL,One year,Electronic check,Yes,No,No,Yes,56.09,2464.07,0
CUST00918,Male,0,Yes,Yes,41,Yes,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,60.85,2484.29,0
CUST00919,Female,0,No,No,39,Yes,DSL,Month-to-month,Credit card,No,No,No,Yes,60.87,1902.86,0
CUST00920,Male,0,Yes,Yes,29,Yes,Fiber optic,One year,Electronic check,No,No,Yes,Yes,79.39,2065.44,0
CUST00921,Male,0,Yes,No,7,Yes,Fiber optic,One year,Electronic check,No,No,No,Yes,72.84,477.07,0
CUST00922,Male,0,Yes,No,23,Yes,Fiber optic,One year,Mailed check,No,No,No,No,74.43,1885.05,0
CUST00923,Female,0,Yes,No,20,Yes,No,Month-to-month,Credit card,Yes,Yes,No,Yes,25.83,485.69,0
CUST00924,Female,0,Yes,No,64,Yes,No,One year,Electronic check,No internet service,No,Yes,No,36.22,2146.3,0
CUST00925,Female,0,No,No,55,Yes,DSL,Month-to-month,Electronic check,No,No,Yes,No,73.91,4037.33,0
CUST00926,Male,0,Yes,Yes,18,Yes,No,One year,Credit card,No,Yes,No,Yes,36.18,573.96,0
CUST00927,Male,0,Yes,Yes,46,Yes,No,Month-to-month,Credit card,No,Yes,Yes,No,38.17,1717.68,0
CUST00928,Female,0,Yes,No,25,Yes,No,Month-to-month,Bank transfer,Yes,Yes,No,No,34.4,794.73,0
CUST00929,Female,0,Yes,No,5,No,Fiber optic,Month-to-month,Bank transfer,No internet service,No,No,No,69.09,403.53,1
CUST00930,Male,1,No,No,2,Yes,DSL,Two year,Credit card,No,Yes,Yes,No,74.05,135.62,1
CUST00931,Male,0,No,Yes,42,Yes,DSL,One year,Bank transfer,No internet service,No internet service,No internet service,Yes,49.5,2318.28,0
CUST00932,Male,1,Yes,No,11,Yes,No,Month-to-month,Bank transfer,No,No internet service,No,Yes,36.04,356.87,0
CUST00933,Female,0,No,No,11,Yes,Fiber optic,One year,Mailed check,No internet service,No internet service,Yes,Yes,95.48,1048.59,0
CUST00934,Male,0,No,No,15,Yes,No,Month-to-month,Electronic check,Yes,Yes,No internet service,No,27.37,416.72,0
CUST00935,Female,0,No,Yes,43,Yes,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,78.29,3332.55,1
CUST00936,Male,0,Yes,No,55,No,DSL,Month-to-month,Bank transfer,No,No internet service,No,Yes,70.66,3830.45,0
CUST00937,Female,0,Yes,Yes,55,Yes,Fiber optic,Two year,Electronic check,No,No,Yes,No,72.34,4139.05,0
CUST00938,Female,0,Yes,No,5,Yes,No,Two year,Bank transfer,No internet service,Yes,No internet service,Yes,18.0,90.83,0
CUST00939,Female,0,No,Yes,15,Yes,DSL,Two year,Credit card,No,No internet service,Yes,Yes,79.13,1148.85,0
CUST00940,Male,1,No,No,13,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,71.92,872.12,1
CUST00941,Male,0,Yes,No,43,Yes,No,Month-to-month,Bank transfer,No,No,No internet service,No,20.84,867.8,0
CUST00942,Female,0,Yes,Yes,15,No,DSL,Two year,Electronic check,Yes,No internet service,No internet service,Yes,59.38,861.78,0
CUST00943,Male,0,No,No,24,Yes,DSL,Month-to-month,Bank transfer,No internet service,No internet service,No,Yes,56.05,1299.67,1
CUST00944,Female,0,No,No,45,Yes,Fiber optic,One year,Credit card,No,No,Yes,No,103.68,4597.17,1
CUST00945,Female,0,Yes,No,28,Yes,No,Two year,Credit card,Yes,Yes,No,Yes,28.75,709.48,0
CUST00946,Female,0,No,No,34,Yes,Fiber optic,Month-to-month,Credit card,No,No,No internet service,Yes,74.62,2303.84,0
CUST00947,Male,0,Yes,Yes,23,Yes,DSL,Month-to-month,Bank transfer,Yes,No,No,No,69.34,1655.78,0
CUST00948,Female,0,Yes,No,52,Yes,DSL,Two year,Mailed check,No internet service,No,No internet service,Yes,69.3,2963.86,0
CUST00949,Male,0,No,No,55,Yes,Fiber optic,One year,Bank transfer,No,No,Yes,Yes,88.77,5193.81,0
CUST00950,Female,0,No,No,38,Yes,DSL,Two year,Electronic check,Yes,No,No internet service,Yes,55.59,1987.52,0
CUST00951,Female,0,No,No,55,Yes,DSL,One year,Mailed check,No internet service,No,Yes,No,65.78,3968.34,0
CUST00952,Female,1,Yes,No,72,Yes,No,Month-to-month,Mailed check,No,No internet service,No,Yes,18.0,1381.32,0
CUST00953,Male,1,Yes,Yes,45,Yes,DSL,Two year,Mailed check,Yes,No internet service,No internet service,No,58.4,2515.21,0
CUST00954,Female,0,Yes,No,26,Yes,No,One year,Mailed check,No,No,No,No,25.26,633.34,0
CUST00955,Male,0,Yes,No,34,Yes,No,Two year,Mailed check,Yes,No,No,No,30.93,1147.87,0
CUST00956,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No,Yes,86.36,5447.46,0
CUST00957,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No internet service,No,77.69,1628.53,0
CUST00958,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Mailed check,No,Yes,Yes,Yes,83.57,1594.66,0
CUST00959,Male,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,79.86,2454.23,0
CUST00960,Female,0,Yes,No,26,Yes,Fiber optic,Two year,Credit card,No,No,No,Yes,82.27,2126.98,0
CUST00961,Female,1,No,No,12,Yes,DSL,Two year,Electronic check,No,No,No internet service,Yes,59.09,656.66,0
CUST00962,Female,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Credit card,No,No internet service,No internet service,No,81.12,2195.29,0
CUST00963,Male,1,No,No,67,Yes,DSL,Two year,Electronic check,No,No internet service,No,Yes,65.44,4347.09,0
CUST00964,Female,0,No,No,38,Yes,DSL,Month-to-month,Credit card,No,No internet service,No,Yes,62.14,2245.69,0
CUST00965,Male,1,No,No,10,Yes,Fiber optic,Two year,Bank transfer,No internet service,No internet service,No,Yes,59.67,577.82,0
CUST00966,Male,0,Yes,Yes,42,Yes,Fiber optic,One year,Credit card,Yes,No,No,Yes,80.75,3204.96,0
CUST00967,Male,0,Yes,No,22,Yes,DSL,One year,Credit card,No internet service,No internet service,Yes,No,70.03,1374.56,0
CUST00968,Female,1,No,No,72,Yes,DSL,One year,Bank transfer,Yes,No internet service,Yes,Yes,72.62,5745.1,0
CUST00969,Male,1,No,Yes,40,Yes,DSL,One year,Electronic check,No internet service,No,Yes,No,69.51,2755.12,0
CUST00970,Female,0,Yes,Yes,17,Yes,Fiber optic,Two year,Mailed check,No,Yes,Yes,Yes,91.89,1373.18,0
CUST00971,Female,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,No,98.41,4298.6,0
CUST00972,Female,0,No,Yes,32,Yes,DSL,Two year,Credit card,No,No,No internet service,No,55.21,1919.54,0
CUST00973,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,Credit card,No internet service,No,Yes,Yes,83.74,5524.16,0
CUST00974,Female,0,No,Yes,18,Yes,No,Month-to-month,Electronic check,No internet service,No,No internet service,No,18.78,319.0,0
CUST00975,Female,1,Yes,No,40,Yes,Fiber optic,One year,Bank transfer,No,No internet service,No internet service,Yes,76.61,2896.99,0
CUST00976,Female,0,Yes,Yes,7,Yes,Fiber optic,One year,Electronic check,No,No,No,Yes,74.01,473.0,0
CUST00977,Female,0,No,Yes,29,Yes,Fiber optic,Two year,Bank transfer,No,Yes,No,Yes,74.95,2017.15,0
CUST00978,Male,0,Yes,No,10,Yes,No,Month-to-month,Bank transfer,No,Yes,No,Yes,33.75,315.14,0
CUST00979,Female,0,No,Yes,31,Yes,No,Month-to-month,Mailed check,No,No,Yes,No,28.45,773.67,0
CUST00980,Male,0,Yes,No,36,Yes,DSL,Month-to-month,Credit card,No,No,No,No,55.98,1912.34,0
CUST00981,Male,0,Yes,No,38,Yes,DSL,Two year,Electronic check,No internet service,No internet service,No,Yes,61.84,2359.5,0
CUST00982,Male,0,No,Yes,18,Yes,DSL,Two year,Credit card,No,No internet service,No,No,61.15,1046.79,0
CUST00983,Male,0,Yes,Yes,30,Yes,Fiber optic,Two year,Bank transfer,No,No,No internet service,Yes,56.64,1691.07,0
CUST00984,Male,1,Yes,No,58,Yes,DSL,Month-to-month,Electronic check,No,No,No,Yes,61.96,3929.82,0
CUST00985,Male,0,No,No,72,Yes,No,Two year,Mailed check,No,No internet service,No,No,22.57,1801.35,0
CUST00986,Male,1,No,No,31,Yes,DSL,Month-to-month,Electronic check,Yes,No internet service,Yes,Yes,63.69,1925.51,1
CUST00987,Male,0,No,No,59,Yes,Fiber optic,Two year,Bank transfer,No,No,No internet service,No,62.98,3870.45,0
CUST00988,Female,0,Yes,No,13,Yes,DSL,One year,Credit card,No,No internet service,No internet service,Yes,58.64,738.18,0
CUST00989,Female,0,Yes,No,21,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,67.82,1347.1,0
CUST00990,Male,0,No,No,33,No,Fiber optic,One year,Electronic check,No,Yes,No,Yes,90.19,2684.07,1
CUST00991,Female,0,Yes,No,26,Yes,Fiber optic,Two year,Mailed check,No,No,No,Yes,58.0,1486.98,0
CUST00992,Male,0,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,72.29,1831.96,0
CUST00993,Female,0,No,No,55,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No internet service,No internet service,Yes,63.75,3123.33,1
CUST00994,Female,0,Yes,No,12,Yes,Fiber optic,One year,Bank transfer,No internet service,Yes,No,Yes,82.07,945.35,0
CUST00995,Male,0,Yes,No,13,No,No,Two year,Mailed check,Yes,No,No,No,34.39,427.63,0
CUST00996,Male,0,Yes,No,9,Yes,No,One year,Credit card,No,No,No,Yes,29.02,260.47,0
CUST00997,Male,0,Yes,No,34,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No internet service,No,Yes,63.24,2146.71,1
CUST00998,Female,0,No,Yes,22,Yes,Fiber optic,One year,Bank transfer,No,No,Yes,Yes,76.57,1714.2,1
CUST00999,Male,0,No,No,51,Yes,No,Month-to-month,Mailed check,No,Yes,No,Yes,26.53,1505.64,0
CUST01000,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No internet service,Yes,Yes,84.06,2472.21,0
CUST01001,Male,0,Yes,No,18,Yes,No,Month-to-month,Mailed check,No,No,Yes,Yes,29.4,484.33,0
CUST01002,Male,0,No,No,16,Yes,No,Month-to-month,Bank transfer,No internet service,No internet service,Yes,Yes,21.7,346.27,1
CUST01003,Male,0,Yes,No,2,Yes,DSL,Month-to-month,Credit card,No internet service,No internet service,No,No,63.68,137.76,0
CUST01004,Male,0,No,No,25,Yes,DSL,Month-to-month,Electronic check,Yes,Yes,No internet service,Yes,77.11,1691.86,1
CUST01005,Female,1,No,No,10,Yes,Fiber optic,Month-to-month,Mailed check,No,No internet service,Yes,Yes,78.57,788.21,0
CUST01006,Male,0,No,Yes,56,Yes,Fiber optic,One year,Bank transfer,No internet service,No,No,No,72.96,3946.46,0
CUST01007,Male,1,Yes,No,21,Yes,Fiber optic,Month-to-month,Electronic check,No,No internet service,No,Yes,59.95,1309.06,1
CUST01008,Male,0,No,No,7,Yes,No,Month-to-month,Credit card,Yes,Yes,No internet service,Yes,18.0,129.02,0
CUST01009,Male,0,Yes,No,63,No,Fiber optic,Month-to-month,Electronic check,Yes,No internet service,No,Yes,57.21,3544.39,0
CUST01010,Male,0,No,Yes,25,Yes,Fiber optic,One year,Credit card,No,No,No internet service,Yes,71.64,1816.3,0
CUST01011,Female,0,No,No,42,Yes,Fiber optic,Two year,Mailed check,No,Yes,No,No,77.54,3041.48,0
CUST01012,Male,1,No,No,18,Yes,DSL,Month-to-month,Electronic check,No internet service,No internet service,No,Yes,63.37,1181.74,1
CUST01013,Female,0,No,No,65,Yes,Fiber optic,One year,Bank transfer,No,No,No,No,70.42,4930.01,0
CUST01014,Female,0,No,Yes,14,Yes,No,Two year,Electronic check,No,Yes,Yes,Yes,48.9,675.71,0
CUST01015,Male,0,Yes,No,22,Yes,DSL,One year,Bank transfer,Yes,No internet service,No,No,65.98,1381.08,0
CUST01016,Male,0,Yes,Yes,5,Yes,No,Month-to-month,Credit card,No internet service,No,No,Yes,22.42,108.72,0
CUST01017,Female,0,No,No,64,Yes,No,Month-to-month,Bank transfer,No,No,No,No,18.0,1192.64,0
CUST01018,Female,0,No,No,16,Yes,DSL,Month-to-month,Electronic check,No,No internet service,No,Yes,43.67,682.7,1
CUST01019,Female,0,Yes,No,35,Yes,No,Month-to-month,Mailed check,No,No,No,Yes,36.47,1143.73,0
CUST01020,Female,1,No,No,38,Yes,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,Yes,72.46,2881.92,1
CUST01021,Female,0,No,No,57,Yes,Fiber optic,Two year,Bank transfer,Yes,No,Yes,No,68.03,3533.38,0
